assignee_name,fyear,patnum
ngreen residental environment technology development (beijing) limited,2007.0,1
"ngv technologies, inc.",1995.0,1
"nhk spring co., ltd.",2003.0,1
"nhk spring co., ltd.",2007.0,2
"nhk spring co., ltd.",2009.0,2
"nhk spring co., ltd.",2010.0,1
"ni industries, inc.",1990.0,1
nichias corporation,2003.0,3
nichias corporation,2004.0,1
nichias corporation,2007.0,1
nichias corporation,2009.0,1
nifco inc.,1991.0,1
nifco inc.,1996.0,1
nifco inc.,1998.0,2
nifco inc.,2002.0,2
nifco inc.,2004.0,2
nifco inc.,2005.0,2
nifco inc.,2008.0,1
"nifco, inc.",1994.0,1
"nifco, inc.",2007.0,1
nigel stokes pty ltd.,1998.0,1
"nihon kankyo denso co., ltd.",1989.0,1
"nihon radiator co., ltd.",1984.0,1
"nihon radiator co., ltd.",1987.0,1
"nihon radiator co., ltd.",1988.0,1
"nihon software approach co., ltd.",1999.0,1
nihon university school juridical person,2003.0,1
"nihon vaporizer co., ltd.",1991.0,1
"niigata engineering co., ltd.",1999.0,2
"niigata power systems co., ltd.",2001.0,1
"niigata power systems co., ltd.",2002.0,4
"niigata power systems co., ltd.",2006.0,1
"nikkari co., ltd.",1994.0,1
"nikki co. , ltd.",2005.0,1
"nikki co., ltd.",2004.0,1
"nikki co., ltd.",2005.0,2
"nikki co., ltd.",2006.0,3
"nikki co., ltd.",2007.0,2
"nikki co., ltd.",2008.0,3
"nikki co., ltd.",2011.0,2
"nikko tanaka engineering co., ltd.",2007.0,2
nineab,2006.0,1
"ningbo hoyea machinery manufacture co., ltd.",2004.0,1
"nipon soken, inc.",1996.0,1
"nipoon soken, inc.",2006.0,1
nippon cable system inc.,1987.0,1
nippon cable system inc.,1994.0,1
"nippon cable system, inc.",1993.0,1
nippon carbureter co.,1990.0,1
"nippon carbureter co., ltd.",1983.0,1
"nippon carbureter co., ltd.",1994.0,1
"nippon carburetor co., ltd. (kabushikikaisha nihon kikaki seisakusho)",2001.0,1
"nippon carburetor company, ltd.",1982.0,1
"nippon clean engine research institute co., ltd.",1982.0,1
"nippon clean engine research institute co., ltd.",1983.0,1
"nippon clean engine research institute co., ltd.",1990.0,1
"nippon clean engine research institute co., ltd.",1992.0,1
nippon clen engine research institute co. ltd.,1987.0,1
"nippon denon co., ltd.",1972.0,1
"nippon denshi kiki co., ltd.",1987.0,2
"nippon denshi kiki co., ltd.",1988.0,1
"nippon denso co., ltd.",1976.0,1
nippon denso company limited,1968.0,1
nippon denso company limited,1969.0,2
nippon denso company limited,1977.0,1
nippon denso company limited,1980.0,1
nippon denso kabushiki kaisha,1969.0,1
nippon denso kabushiki kaisha,1975.0,1
nippon denso kabushiki kaisha,1979.0,2
nippon denso kabushiki kaisha,1984.0,1
"nippon electric co., ltd.",1982.0,1
"nippon electric company, ltd.",1982.0,1
nippon jidosha engineering kabushiki kaisha,1987.0,1
nippon kokan kabushiki kaisha,1981.0,1
nippon kokan kabushiki kaisha,1985.0,3
"nippon koki co., ltd.",1992.0,1
"nippon oil co., ltd.",1986.0,1
"nippon oil co., ltd.",1987.0,1
nippon oil company limited,1995.0,1
nippon oil corporation,2001.0,2
nippon oil corporation,2003.0,1
nippon oil corporation,2010.0,1
"nippon pillar packing co., ltd.",1998.0,1
nippon piston ring co.,1985.0,1
"nippon piston ring co., ltd.",1976.0,1
"nippon piston ring co., ltd.",1980.0,2
"nippon piston ring co., ltd.",1982.0,3
"nippon piston ring co., ltd.",1984.0,1
"nippon piston ring co., ltd.",1985.0,2
"nippon piston ring co., ltd.",1986.0,2
"nippon piston ring co., ltd.",1988.0,1
"nippon piston ring co., ltd.",1992.0,1
"nippon piston ring co., ltd.",1993.0,1
"nippon piston ring co., ltd.",1994.0,1
"nippon piston ring co., ltd.",1997.0,3
"nippon piston ring co., ltd.",1998.0,1
"nippon piston ring co., ltd.",1999.0,1
"nippon piston ring co., ltd.",2000.0,4
"nippon piston ring co., ltd.",2003.0,1
"nippon piston ring co., ltd.",2004.0,1
"nippon piston ring co., ltd.",2007.0,1
"nippon piston ring co., ltd.",2009.0,1
nippon piston ring kabushika kaisha,1971.0,1
"nippon piston ring., ltd.",2008.0,1
"nippon seal co., ltd.",1969.0,1
"nippon seiki co., ltd.",2003.0,1
"nippon seiki co., ltd.",2010.0,1
"nippon seiki co., ltd.",2011.0,1
nippon seiko kabushiki kaisha,1988.0,2
nippon seiko kabushiki kaisha,1990.0,1
nippon soken inc.,1982.0,1
nippon soken inc.,1993.0,2
nippon soken inc.,1994.0,1
nippon soken inc.,1995.0,2
nippon soken inc.,1996.0,2
nippon soken inc.,2002.0,1
nippon soken inc.,2006.0,1
nippon soken inc.,2007.0,1
"nippon soken, inc",2007.0,2
"nippon soken, inc",2008.0,1
"nippon soken, inc,",1996.0,1
"nippon soken, inc.",1973.0,3
"nippon soken, inc.",1974.0,10
"nippon soken, inc.",1975.0,19
"nippon soken, inc.",1976.0,35
"nippon soken, inc.",1977.0,29
"nippon soken, inc.",1978.0,27
"nippon soken, inc.",1979.0,35
"nippon soken, inc.",1980.0,26
"nippon soken, inc.",1981.0,14
"nippon soken, inc.",1982.0,25
"nippon soken, inc.",1983.0,19
"nippon soken, inc.",1984.0,17
"nippon soken, inc.",1985.0,12
"nippon soken, inc.",1986.0,12
"nippon soken, inc.",1987.0,3
"nippon soken, inc.",1988.0,1
"nippon soken, inc.",1989.0,1
"nippon soken, inc.",1990.0,2
"nippon soken, inc.",1992.0,7
"nippon soken, inc.",1993.0,3
"nippon soken, inc.",1994.0,4
"nippon soken, inc.",1996.0,10
"nippon soken, inc.",1997.0,9
"nippon soken, inc.",1998.0,7
"nippon soken, inc.",1999.0,2
"nippon soken, inc.",2000.0,1
"nippon soken, inc.",2001.0,4
"nippon soken, inc.",2002.0,11
"nippon soken, inc.",2003.0,7
"nippon soken, inc.",2004.0,10
"nippon soken, inc.",2005.0,10
"nippon soken, inc.",2006.0,13
"nippon soken, inc.",2007.0,24
"nippon soken, inc.",2008.0,12
"nippon soken, inc.",2009.0,6
"nippon soken, inc.",2010.0,4
"nippon soken, inc.",2011.0,6
"nippon soken, inc.",2012.0,2
"nippon soken, inc.",2013.0,1
nippon steel & sumitomo metal corporation,2010.0,2
nippon steel corporation,1989.0,1
nippon steel corporation,1990.0,4
nippon steel corporation,1996.0,1
nippon steel corporation,2006.0,1
nippon thermostat co. ltd,2004.0,1
"nippon thermostat co., ltd",2005.0,1
"nippon thermostat co., ltd.",1998.0,4
"nippon thermostat co., ltd.",1999.0,2
"nippon thermostat co., ltd.",2000.0,1
"nippon thermostat co., ltd.",2001.0,1
"nippon thermostat co., ltd.",2002.0,3
"nippon thermostat co., ltd.",2003.0,3
"nippon thermostat co., ltd.",2004.0,1
"nippon thermostat co., ltd.",2011.0,2
"nippon tungsten co., ltd.",1975.0,1
"nippon yusoki co., ltd.",1999.0,1
"nippon zeon co., ltd.",1980.0,1
nippondenso co.,1993.0,1
nippondenso co. ltd.,1971.0,1
nippondenso co. ltd.,1972.0,1
nippondenso co. ltd.,1977.0,1
nippondenso co. ltd.,1979.0,2
nippondenso co. ltd.,1980.0,1
nippondenso co. ltd.,1987.0,1
nippondenso co. ltd.,1990.0,1
nippondenso co. ltd.,1992.0,1
nippondenso co. ltd.,1993.0,2
"nippondenso co., ltd",1978.0,1
"nippondenso co., ltd",1995.0,1
"nippondenso co., ltd.",1971.0,9
"nippondenso co., ltd.",1972.0,15
"nippondenso co., ltd.",1973.0,16
"nippondenso co., ltd.",1974.0,13
"nippondenso co., ltd.",1975.0,15
"nippondenso co., ltd.",1976.0,21
"nippondenso co., ltd.",1977.0,22
"nippondenso co., ltd.",1978.0,25
"nippondenso co., ltd.",1979.0,24
"nippondenso co., ltd.",1980.0,30
"nippondenso co., ltd.",1981.0,39
"nippondenso co., ltd.",1982.0,73
"nippondenso co., ltd.",1983.0,43
"nippondenso co., ltd.",1984.0,48
"nippondenso co., ltd.",1985.0,53
"nippondenso co., ltd.",1986.0,35
"nippondenso co., ltd.",1987.0,30
"nippondenso co., ltd.",1988.0,18
"nippondenso co., ltd.",1989.0,11
"nippondenso co., ltd.",1990.0,22
"nippondenso co., ltd.",1991.0,19
"nippondenso co., ltd.",1992.0,36
"nippondenso co., ltd.",1993.0,52
"nippondenso co., ltd.",1994.0,40
"nippondenso co., ltd.",1995.0,45
"nippondenso co., ltd.",1996.0,51
"nippondenso co., ltd.",1997.0,3
"nippondenso co., ltd.",1998.0,2
"nippondenso co., ltd.",1999.0,2
nippondenso company ltd.,1984.0,1
"nippondenso company, limited",1980.0,1
"nippondenso company, ltd.",1995.0,1
nippondenso kabrishiki kaisha,1970.0,1
nippondenso kabushiki kaisha,1969.0,2
nippondenso kabushiki kaisha,1970.0,17
nippondenso kabushiki kaisha,1971.0,2
nippondenso kabushiki kaisha,1973.0,2
nippondenso kabushiki kaisha,1975.0,2
nippondenso kabushiki kaisha,1977.0,1
nippondenso kabushiki kaisha,1978.0,1
nippondenso kabushiki kaisha,1985.0,1
"nippondenso, co., ltd.",1993.0,1
"nippondenson co., ltd.",1974.0,1
"nipponenso co., ltd.",1995.0,1
nipponsenso co. ltd.,1972.0,1
"nipponsenso co., ltd.",1996.0,1
nira automotive ab,1989.0,1
"nisan motor co., ltd.",1975.0,1
"nissaan motor co., ltd.",2005.0,1
"nissan diesel co., ltd.",1999.0,2
"nissan diesel kogyo company, ltd.",1978.0,1
nissan diesel kogyo kabushiki kaisha,1980.0,1
"nissan diesel motor co, ltd.",2000.0,1
"nissan diesel motor co., ltd",1998.0,1
"nissan diesel motor co., ltd.",1969.0,1
"nissan diesel motor co., ltd.",1978.0,1
"nissan diesel motor co., ltd.",1992.0,1
"nissan diesel motor co., ltd.",1993.0,1
"nissan diesel motor co., ltd.",1994.0,2
"nissan diesel motor co., ltd.",1997.0,1
"nissan diesel motor co., ltd.",1998.0,3
"nissan diesel motor co., ltd.",2000.0,3
"nissan diesel motor co., ltd.",2001.0,3
"nissan diesel motor co., ltd.",2003.0,2
"nissan diesel motor co., ltd.",2004.0,1
"nissan diesel motor co., ltd.",2007.0,1
"nissan diesel motor co., ltd.",2008.0,1
"nissan diesel motor co., ltd.",2009.0,2
"nissan diesel motor company, limited",1983.0,1
"nissan diesel motor company, ltd.",1977.0,1
"nissan diesel motors co., ltd.",1981.0,1
"nissan diesel, co., ltd.",1999.0,1
nissan jidosha kabushiki kaish,1969.0,1
nissan jidosha kabushiki kaisha,1968.0,1
nissan jidosha kabushiki kaisha,1970.0,1
nissan jidosha kabushiki kaisha,1971.0,1
nissan jidsha kabrishiki kaisha,1968.0,1
"nissan kohki co., ltd.",1989.0,4
"nissan kohki co., ltd.",1991.0,1
"nissan kohki co., ltd.",2004.0,2
"nissan motor co, ltd.",1980.0,1
nissan motor co.,1980.0,1
nissan motor co.,1990.0,1
nissan motor co.,1998.0,1
nissan motor co.,2001.0,1
nissan motor co. limited,1979.0,1
nissan motor co. ltd,1979.0,1
nissan motor co. ltd.,1983.0,1
nissan motor co. ltd.,1987.0,2
nissan motor co. ltd.,1990.0,1
nissan motor co. ltd.,1991.0,1
nissan motor co. ltd.,1999.0,3
nissan motor co. ltd.,2001.0,1
nissan motor co. ltd.,2005.0,1
"nissan motor co., inc.",1988.0,1
"nissan motor co., inc.",1998.0,1
"nissan motor co., inc.",1999.0,1
"nissan motor co., limited",1976.0,3
"nissan motor co., limited",1978.0,1
"nissan motor co., limited",1981.0,1
"nissan motor co., limited",1982.0,1
"nissan motor co., limited",1986.0,1
"nissan motor co., ltd",1985.0,1
"nissan motor co., ltd",1997.0,1
"nissan motor co., ltd",1998.0,2
"nissan motor co., ltd",1999.0,1
"nissan motor co., ltd",2000.0,1
"nissan motor co., ltd",2001.0,1
"nissan motor co., ltd",2003.0,1
"nissan motor co., ltd",2004.0,2
"nissan motor co., ltd",2005.0,1
"nissan motor co., ltd.",1970.0,1
"nissan motor co., ltd.",1973.0,3
"nissan motor co., ltd.",1974.0,16
"nissan motor co., ltd.",1975.0,41
"nissan motor co., ltd.",1976.0,15
"nissan motor co., ltd.",1977.0,2
"nissan motor co., ltd.",1979.0,4
"nissan motor co., ltd.",1980.0,66
"nissan motor co., ltd.",1981.0,41
"nissan motor co., ltd.",1982.0,22
"nissan motor co., ltd.",1983.0,16
"nissan motor co., ltd.",1984.0,43
"nissan motor co., ltd.",1985.0,47
"nissan motor co., ltd.",1986.0,32
"nissan motor co., ltd.",1987.0,24
"nissan motor co., ltd.",1988.0,27
"nissan motor co., ltd.",1989.0,30
"nissan motor co., ltd.",1990.0,38
"nissan motor co., ltd.",1991.0,35
"nissan motor co., ltd.",1992.0,21
"nissan motor co., ltd.",1993.0,24
"nissan motor co., ltd.",1994.0,23
"nissan motor co., ltd.",1995.0,28
"nissan motor co., ltd.",1996.0,35
"nissan motor co., ltd.",1997.0,32
"nissan motor co., ltd.",1998.0,86
"nissan motor co., ltd.",1999.0,67
"nissan motor co., ltd.",2000.0,72
"nissan motor co., ltd.",2001.0,82
"nissan motor co., ltd.",2002.0,91
"nissan motor co., ltd.",2003.0,82
"nissan motor co., ltd.",2004.0,105
"nissan motor co., ltd.",2005.0,85
"nissan motor co., ltd.",2006.0,47
"nissan motor co., ltd.",2007.0,43
"nissan motor co., ltd.",2008.0,40
"nissan motor co., ltd.",2009.0,14
"nissan motor co., ltd.",2010.0,12
"nissan motor co., ltd.",2011.0,19
"nissan motor co., ltd.",2012.0,10
"nissan motor co., ltd.",2013.0,5
"nissan motor co., ltd., no. 2",1990.0,1
nissan motor co.ltd.,1996.0,1
nissan motor company,1972.0,2
nissan motor company,1975.0,1
nissan motor company,1979.0,2
nissan motor company,1981.0,1
nissan motor company,1982.0,2
nissan motor company,1990.0,1
nissan motor company limited,1969.0,1
nissan motor company limited,1971.0,1
nissan motor company limited,1972.0,1
nissan motor company limited,1973.0,11
nissan motor company limited,1974.0,8
nissan motor company limited,1976.0,1
nissan motor company limited,1977.0,1
nissan motor company limited,1978.0,1
nissan motor company limited,1979.0,1
nissan motor company limited,1980.0,1
nissan motor company limited,1981.0,1
nissan motor company limited,1985.0,1
nissan motor company limited,1986.0,2
nissan motor company limited,1987.0,1
nissan motor company limited,1988.0,2
nissan motor company limited,1989.0,1
nissan motor company ltd.,1981.0,1
nissan motor company ltd.,1991.0,1
"nissan motor company, limited",1968.0,2
"nissan motor company, limited",1969.0,2
"nissan motor company, limited",1970.0,14
"nissan motor company, limited",1971.0,5
"nissan motor company, limited",1972.0,14
"nissan motor company, limited",1973.0,5
"nissan motor company, limited",1975.0,15
"nissan motor company, limited",1976.0,61
"nissan motor company, limited",1977.0,71
"nissan motor company, limited",1978.0,55
"nissan motor company, limited",1979.0,59
"nissan motor company, limited",1980.0,65
"nissan motor company, limited",1981.0,56
"nissan motor company, limited",1982.0,74
"nissan motor company, limited",1983.0,38
"nissan motor company, limited",1984.0,25
"nissan motor company, limited",1985.0,21
"nissan motor company, limited",1986.0,25
"nissan motor company, limited",1987.0,15
"nissan motor company, limited",1988.0,32
"nissan motor company, limited",1989.0,14
"nissan motor company, limited",1990.0,11
"nissan motor company, limited",1991.0,10
"nissan motor company, limited",1992.0,1
"nissan motor company, ltd.",1970.0,1
"nissan motor company, ltd.",1975.0,5
"nissan motor company, ltd.",1976.0,17
"nissan motor company, ltd.",1977.0,8
"nissan motor company, ltd.",1979.0,1
"nissan motor company, ltd.",1980.0,10
"nissan motor company, ltd.",1981.0,10
"nissan motor company, ltd.",1982.0,8
"nissan motor company, ltd.",1983.0,4
"nissan motor company, ltd.",1985.0,1
"nissan motor company, ltd.",1986.0,2
"nissan motor company, ltd.",1987.0,2
"nissan motor company, ltd.",1988.0,5
"nissan motor company, ltd.",1989.0,7
"nissan motor company, ltd.",1990.0,16
"nissan motor company, ltd.",1991.0,3
"nissan motor company, ltd.",1992.0,2
"nissan motor company, ltd.",1998.0,1
"nissan motor company, ltd. no. 2",1990.0,1
"nissan motor company, ltd. of no. 2",1989.0,1
"nissan motor company, ltd. of no. 2",1990.0,2
"nissan motor cq., ltd.",1997.0,1
"nissan motor, co., ltd.",2002.0,1
"nissan motor, co., ltd.",2003.0,1
"nissan motor., ltd.",1997.0,1
"nissan motors co., ltd",2004.0,1
"nissan motors co., ltd.",2006.0,1
"nissan motors company, limited",1972.0,1
"nissan motors company, limited",1973.0,1
"nissan north america, inc.",2010.0,2
"nissan shatai company, limited",1988.0,1
"nissan technical center north america, inc.",2005.0,2
"nissan technical center north america, inc.",2006.0,1
"nissian motor co., ltd.",2001.0,1
"nissin jabara industries co., ltd.",1981.0,1
"nissin jabara industries co., ltd.",1983.0,1
"nissin medical industries, co., ltd.",1999.0,1
"nissna motor co., ltd.",2005.0,1
"nisson motor company, limited",1972.0,2
"nisson motor company, limited",1973.0,1
"nisson motor company, limited",1976.0,1
"nitrous express, inc.",1997.0,2
"nitrous oxide systems, inc.",1986.0,1
"nitrous oxide systems, inc.",1988.0,1
"nittan value co., ltd.",2006.0,1
"nittan valve co., ltd.",1983.0,2
"nittan valve co., ltd.",1990.0,2
"nittan valve co., ltd.",1991.0,1
"nittan valve co., ltd.",1999.0,1
"nittan valve co., ltd.",2001.0,1
"nittan valve co., ltd.",2002.0,1
"nittan valve co., ltd.",2006.0,4
"nittan valve co., ltd.",2008.0,7
"nittan valve co., ltd.",2009.0,5
"nittan valve co., ltd.",2010.0,1
"nittan valve company, limited",1996.0,1
"nittan vavle co., ltd.",2011.0,1
nitto denko corporation,2009.0,1
nkg corporation,1995.0,1
"nnt, inc.",2002.0,1
noble; daniel,2002.0,1
noboru tominari,1981.0,1
nok corporation,1997.0,1
nok corporation,1998.0,1
nok corporation,2001.0,1
nok corporation,2003.0,1
nok corporation,2004.0,1
nok corporation,2005.0,2
"nology engineering, inc.",2002.0,1
noma company,2001.0,2
nonox b.v.,1999.0,1
nonox bv,2005.0,1
noonan; john gerrad,1983.0,1
noord-nederlandsche machinefabriek b.v.,1983.0,1
noranda inc.,1995.0,1
noranda inc.,1998.0,1
nordict a/s,2011.0,1
nordstjernan ab,1980.0,1
nordstjernan ab,1981.0,1
norfolk southern,2011.0,1
north american philips corporation,1971.0,1
north american philips corporation,1989.0,1
north american philips corporation,1990.0,4
north american philips corporation,1991.0,7
north american philips corporation,1992.0,5
north american rockwell corporation,1971.0,1
north carolina state university,2008.0,1
north dakota state university of agriculture and applied science,1988.0,1
north-west university,2007.0,1
north-west university,2010.0,1
north-west university,2012.0,1
north; michael,2004.0,1
"northern california diagnostic laboratories, inc.",1997.0,1
northern illinois gas company,1978.0,1
northern research & engineering corp.,1992.0,1
northern research & engineering corporation,1993.0,1
northern technologies international corporation,2012.0,1
northrop grumman corporatin,2003.0,1
northrop grumman corporation,1995.0,3
northrop grumman corporation,1996.0,1
northrop grumman corporation,1997.0,7
northrop grumman corporation,1999.0,1
northrop grumman corporation,2000.0,1
"northstar, inc.",2009.0,1
northwest investments,1980.0,1
northwest investments,1986.0,1
northwestern university,1977.0,1
norton company,1991.0,1
"nostrum energy pte, ltd.",2012.0,1
nova-werke ag,1987.0,2
nova-werke ag,1988.0,1
nova-werke ag,1989.0,1
"novatech energy systems, inc.",1988.0,1
novi-p.b.,1978.0,1
nox free solutions llc,2009.0,1
nox free solutions llc,2012.0,1
"nozel engineering co., ltd.",1996.0,1
nsk ltd.,1993.0,1
nsk ltd.,1997.0,1
nsk ltd.,1999.0,1
nsk ltd.,2000.0,2
nsk ltd.,2001.0,2
nsk ltd.,2002.0,6
nsk ltd.,2003.0,4
nsk ltd.,2005.0,1
nsk ltd.,2011.0,1
"nsk steering systems co., ltd.",2005.0,1
"nsk, ltd.",1994.0,1
nsk-warner k.k.,2007.0,1
nt consulting international pty. ltd.,2009.0,1
ntn corporation,1991.0,1
ntn corporation,1993.0,2
ntn corporation,1996.0,1
ntn corporation,1998.0,2
ntn corporation,1999.0,1
ntn corporation,2000.0,1
ntn corporation,2001.0,2
ntn corporation,2002.0,5
ntn corporation,2003.0,4
ntn corporation,2004.0,5
ntn corporation,2005.0,2
ntn corporation,2006.0,3
ntn corporation,2007.0,4
ntn corporation,2008.0,4
ntn corporation,2009.0,1
ntn corporation,2010.0,2
ntn corporation,2011.0,2
ntn corporation,2012.0,1
"ntn technical center (u.s.a.), inc.",1991.0,1
ntn toyo bearing co. ltd.,1976.0,2
"ntn toyo bearing co., ltd.",1977.0,1
"ntn toyo bearing co., ltd.",1979.0,2
