assignee_name,fyear,inv_name
kawasaki jukogyo kabushiki kaisha,2012.0,16
kawasaki jukogyo kaisha,1987.0,4
kawasaki jukogyo kaubshiki kaisha,2012.0,4
kawasaki jukugyo kabushiki kaisha,1988.0,12
kawasaki jyukogyo kabushiki kaisha,1973.0,6
"kawasaki motors corporation, u.s.a.",1976.0,2
kawasumi; shinroku,2005.0,2
"kayaba industry co., ltd.",2004.0,3
"kayaba industry co., ltd.",2006.0,2
"kayaba industry co., ltd.",2011.0,2
kaye; marie,1975.0,2
"kaymor, llc",2004.0,6
kayser automotive systems,1999.0,3
kaywood products corporation,1996.0,2
"kcr engine automotive parts, inc.",1990.0,2
"kearney-national, inc.",1993.0,1
keefe; peter d.,1992.0,2
"keeper co., ltd.",1993.0,2
kefico corporation,2011.0,9
kefico corporation,2012.0,21
kehin corporation,2005.0,8
keihin corporation,1998.0,14
keihin corporation,1999.0,29
keihin corporation,2000.0,23
keihin corporation,2001.0,34
keihin corporation,2002.0,17
keihin corporation,2003.0,34
keihin corporation,2004.0,46
keihin corporation,2005.0,77
keihin corporation,2006.0,83
keihin corporation,2007.0,40
keihin corporation,2008.0,125
keihin corporation,2009.0,12
keihin corporation,2010.0,19
keihin corporation,2011.0,10
"keihin seiki mfg. co., ltd.",1995.0,4
kelch corporation,2005.0,4
kelsey-hayes company,1999.0,2
kemp; allan e.,1984.0,1
kemp; ruth e.,1984.0,1
kemp; vida m.,1984.0,1
kemper; john joseph,1990.0,1
kennecott corporation,1983.0,1
kent h. enderle,1969.0,2
kernforschungsanlage julich gesellschaft mit beschrankter haftung,1975.0,3
kernforschungsanlage julich gesellschaft mit beschrankter haftung,1976.0,4
kernforschungsanlage julich gesellschaft mit beschrankter haftung,1982.0,4
kernforschungsanlage julich gesellschaft mit beschrankter haftung,1988.0,6
kerrebrock; jack l.,2001.0,1
kesol production ab,1989.0,3
kesol production ab,1995.0,3
kesol production ab,1997.0,1
"keterex, inc.",2007.0,4
ketobi associates,1971.0,2
kg & mercedes-benz ag,1996.0,6
khd canada inc.,1984.0,6
"khd canada, inc.",1985.0,6
"khd-canada, inc.",1982.0,9
kia motor corporation,2009.0,13
kia motors company,2011.0,2
kia motors corp.,2010.0,16
kia motors corp.,2012.0,20
kia motors corporation,1991.0,1
kia motors corporation,1992.0,1
kia motors corporation,1994.0,4
kia motors corporation,1995.0,10
kia motors corporation,1996.0,27
kia motors corporation,2001.0,1
kia motors corporation,2002.0,1
kia motors corporation,2004.0,2
kia motors corporation,2005.0,4
kia motors corporation,2007.0,9
kia motors corporation,2008.0,190
kia motors corporation,2009.0,177
kia motors corporation,2010.0,269
kia motors corporation,2011.0,125
kia motors corporation,2012.0,61
kia motors corporation and hyundai motor company,2004.0,2
"kiekhaefer aeromarine motors, inc.",1973.0,4
"kieley & mueller, inc.",1973.0,1
kienzle apparate gmbh,1982.0,4
kienzle apparate gmbh,1984.0,3
"kilian, jr.; joseph p.",1997.0,1
"kim hotstart manufacturing co., inc.",1979.0,6
kim; kye hwan,1994.0,1
kim; kye hwan,1996.0,1
"kimball electronics, inc.",2004.0,3
"kimberly-clark worldwide, inc.",2006.0,30
"kimberly-clark worldwide, inc.",2007.0,12
"kimberly-clark worldwide, inc.",2008.0,5
kimura; haruo,1988.0,2
kinematics limited,1973.0,2
"kinetic technology, inc.",1990.0,2
king fahd university of petroleum & minerals,2010.0,2
king; m. dale,1975.0,4
"kingsdale international, inc.",1990.0,2
kioritz corp.,2002.0,17
kioritz corporation,1971.0,12
kioritz corporation,1972.0,6
kioritz corporation,1974.0,2
kioritz corporation,1979.0,4
kioritz corporation,1980.0,4
kioritz corporation,1981.0,19
kioritz corporation,1982.0,22
kioritz corporation,1984.0,21
kioritz corporation,1985.0,14
kioritz corporation,1986.0,15
kioritz corporation,1987.0,25
kioritz corporation,1988.0,35
kioritz corporation,1989.0,78
kioritz corporation,1990.0,4
kioritz corporation,1991.0,5
kioritz corporation,1992.0,18
kioritz corporation,1993.0,11
kioritz corporation,1994.0,20
kioritz corporation,1995.0,8
kioritz corporation,1996.0,34
kioritz corporation,1997.0,53
kioritz corporation,1998.0,40
kioritz corporation,1999.0,38
kioritz corporation,2000.0,36
kioritz corporation,2001.0,49
kioritz corporation,2002.0,44
kioritz corporation,2003.0,18
kioritz corporation,2004.0,35
kioritz corporation,2005.0,2
kioritz corporation,2006.0,19
kioritz corporation,2007.0,12
kioritzt corporation,1994.0,2
"kirkland, jr.; james c.",1980.0,3
kirloskar oil engines limited,1983.0,3
kirstein gmbh technische systeme,1995.0,1
"kiss engineering, inc.",2006.0,4
kiss; tamas,2008.0,3
kiwak; frederick,2005.0,3
kl/o/ ckner-humboldt-deutz aktiengesellschaft,1982.0,3
klassen; daryl j.,1999.0,2
klaus leistritz engineering ag,1991.0,1
"kleenair systems, inc.",2002.0,2
"klein, schanzlin & becker aktiengesellschaft",1985.0,1
"klem flying boats, l.p.",2000.0,3
"klf patents, inventions, and marketing corporation limited",1974.0,2
klo/ ckner-humboldt-deutz ag,1982.0,4
klockner-humboldt deutz aktiengesellschaft,1980.0,3
klockner-humboldt-deut aktiengesellschaft,1972.0,4
klockner-humboldt-deutz ag,1973.0,1
klockner-humboldt-deutz ag,1974.0,5
klockner-humboldt-deutz ag,1979.0,1
klockner-humboldt-deutz ag,1980.0,18
klockner-humboldt-deutz ag,1981.0,11
klockner-humboldt-deutz ag,1982.0,4
klockner-humboldt-deutz ag,1983.0,4
klockner-humboldt-deutz ag,1993.0,8
klockner-humboldt-deutz ag,1994.0,44
klockner-humboldt-deutz ag,1995.0,4
klockner-humboldt-deutz aktiengesellschaft,1969.0,7
klockner-humboldt-deutz aktiengesellschaft,1970.0,13
klockner-humboldt-deutz aktiengesellschaft,1971.0,5
klockner-humboldt-deutz aktiengesellschaft,1972.0,25
klockner-humboldt-deutz aktiengesellschaft,1973.0,11
klockner-humboldt-deutz aktiengesellschaft,1974.0,7
klockner-humboldt-deutz aktiengesellschaft,1975.0,2
klockner-humboldt-deutz aktiengesellschaft,1976.0,13
klockner-humboldt-deutz aktiengesellschaft,1977.0,6
klockner-humboldt-deutz aktiengesellschaft,1978.0,18
klockner-humboldt-deutz aktiengesellschaft,1979.0,13
klockner-humboldt-deutz aktiengesellschaft,1980.0,32
klockner-humboldt-deutz aktiengesellschaft,1981.0,51
klockner-humboldt-deutz aktiengesellschaft,1982.0,9
klockner-humboldt-deutz aktiengesellschaft,1983.0,26
klockner-humboldt-deutz aktiengesellschaft,1984.0,14
klockner-humboldt-deutz aktiengesellschaft,1985.0,3
klockner-humboldt-deutz aktiengesellschaft,1992.0,9
klockner-humboldt-deutz aktiengesellschaft,1993.0,1
klockner-humboldt-duetz ag,1994.0,18
kloeckner-humboldt deutz ag,1987.0,2
kloeckner-humboldt-deutz ag,1986.0,33
kloeckner-humboldt-deutz ag,1987.0,58
kloeckner-humboldt-deutz ag,1988.0,2
kloeckner-humboldt-deutz ag,1989.0,9
kloeckner-humboldt-deutz ag,1990.0,21
kloeckner-humboldt-deutz ag,1991.0,8
kloeckner-humboldt-deutz ag,1993.0,12
kloeckner-humboldt-deutz aktiengesellschaft,1970.0,1
kloeckner-humboldt-deutz aktiengesellschaft,1992.0,1
kloeckner-humboldt-duetz ag,1991.0,3
klopfenstein; d. burnel,1968.0,1
"kluhsman machine, inc.",2000.0,1
knapstein; carol a.,1981.0,6
knapstein; william c.,1981.0,6
knecht felterwerke gesellschaft mit beschraenkter,1973.0,8
knecht filterwerke gmbh,1994.0,1
knecht filterwerke gmbh,1997.0,10
knecht filterwerke gmbh,1998.0,2
"knite, inc.",1997.0,4
"knite, inc.",1998.0,2
"knite, inc.",2000.0,16
"knite, inc.",2006.0,6
"knite, inc.",2008.0,6
"knite, inc.",2011.0,6
"knopp's auto repair, inc.",1994.0,4
knorr-bremse gmbh,1980.0,7
knorr-bremse systeme fuer nutzfahrzeuge gmbh,2007.0,2
knorr-bremse systeme fuer nutzfahrzeuge gmbh,2009.0,11
knorr-bremse systeme fuer nutzfahrzeuge gmbh,2010.0,23
knorr-bremse systeme fuer nutzfahrzeuge gmbh,2011.0,3
knorr-bremse systeme fuer nutzfahrzeuge gmbh,2012.0,1
knorr-bremse systems for commercial vehicles limited,2003.0,8
"kobe steel, ltd.",1972.0,8
"kobe steel, ltd.",1974.0,4
"kobe steel, ltd.",2009.0,4
"kobe steel, ltd.",2012.0,2
"kobelco construction machinery co., ltd.",2000.0,4
"kobelco construction machinery co., ltd.",2003.0,10
"kobelco construction machinery co., ltd.",2004.0,1
"kobelco construction machinery co., ltd.",2005.0,7
"kobelco construction machinery co., ltd.",2006.0,2
"kobelco construction machinery co., ltd.",2008.0,2
"kobelco construction machinery co., ltd.",2009.0,1
"kobelco construction machinery co., ltd.",2012.0,1
"kobelco cranes co., ltd.",2009.0,1
kochanneck; uwe,1997.0,1
kockner-humboldt-deutz ag,1995.0,4
kockums industri ab,1980.0,1
koehm; ronald e.,1973.0,16
koehring corporation,1972.0,2
koenigsegg automotive ab,2005.0,3
kohlensaurewerke c. g. rommenholler gmbh,1983.0,3
kohler co.,1977.0,9
kohler co.,1985.0,8
kohler co.,1988.0,6
kohler co.,1989.0,2
kohler co.,1990.0,16
kohler co.,1992.0,6
kohler co.,1993.0,25
kohler co.,1994.0,1
kohler co.,1995.0,12
kohler co.,1996.0,11
kohler co.,1997.0,17
kohler co.,1999.0,16
kohler co.,2000.0,28
kohler co.,2001.0,9
kohler co.,2002.0,36
kohler co.,2003.0,6
kohler co.,2004.0,9
kohler co.,2006.0,8
kohler co.,2007.0,9
kohler co.,2008.0,31
kohler co.,2009.0,19
kohler co.,2010.0,4
kohler co.,2011.0,10
kohler co.,2012.0,4
kohler co.,2013.0,4
kohler company,1990.0,1
kohler company,1992.0,4
kohler company,2003.0,2
"kohler, inc.",2011.0,3
kohuth; russell t.,1986.0,1
"kojima press industry co., ltd.",2007.0,5
"kojima press industry co., ltd.",2009.0,3
"kojin, ltd.",1999.0,2
"kokan kako co., ltd.",1987.0,1
"kokoku intech co., ltd.",2007.0,6
kokusan denki co. ltd.,1972.0,9
kokusan denki co. ltd.,1986.0,6
kokusan denki co. ltd.,2000.0,3
"kokusan denki co., ltd.",1969.0,4
"kokusan denki co., ltd.",1973.0,5
"kokusan denki co., ltd.",1974.0,8
"kokusan denki co., ltd.",1975.0,24
"kokusan denki co., ltd.",1976.0,2
"kokusan denki co., ltd.",1977.0,14
"kokusan denki co., ltd.",1978.0,14
"kokusan denki co., ltd.",1979.0,4
"kokusan denki co., ltd.",1980.0,3
"kokusan denki co., ltd.",1981.0,11
"kokusan denki co., ltd.",1982.0,4
"kokusan denki co., ltd.",1983.0,3
"kokusan denki co., ltd.",1984.0,9
"kokusan denki co., ltd.",1985.0,4
"kokusan denki co., ltd.",1986.0,2
"kokusan denki co., ltd.",1988.0,4
"kokusan denki co., ltd.",1991.0,26
"kokusan denki co., ltd.",1992.0,16
"kokusan denki co., ltd.",1993.0,18
"kokusan denki co., ltd.",1994.0,11
"kokusan denki co., ltd.",1995.0,4
"kokusan denki co., ltd.",1997.0,4
"kokusan denki co., ltd.",1998.0,4
"kokusan denki co., ltd.",1999.0,10
"kokusan denki co., ltd.",2000.0,18
"kokusan denki co., ltd.",2001.0,20
"kokusan denki co., ltd.",2002.0,64
"kokusan denki co., ltd.",2003.0,40
"kokusan denki co., ltd.",2004.0,22
"kokusan denki co., ltd.",2005.0,45
"kokusan denki co., ltd.",2006.0,45
"kokusan denki co., ltd.",2007.0,26
"kokusan denki co., ltd.",2008.0,25
"kokusan denki co., ltd.",2010.0,15
"kokusan denki company, ltd.",1989.0,8
"kokusan kenki co., ltd.",1978.0,3
kolbenschmidt ag,1985.0,3
kolbenschmidt ag,1986.0,6
kolbenschmidt ag,1991.0,1
kolbenschmidt ag,1996.0,1
kolbenschmidt aktiengesellschaft,1985.0,6
kolbenschmidt aktiengesellschaft,1986.0,6
kolbenschmidt aktiengesellschaft,1988.0,1
kolbenschmidt aktiengesellschaft,1990.0,7
kolbenschmidt aktiengesellschaft,1991.0,15
kolbenschmidt aktiengesellschaft,1996.0,1
kolbenschmidt pierburg innovations gmbh,2011.0,3
kold ban international,1991.0,5
kold ban international,1992.0,2
"kold ban international, ltd.",1980.0,2
"kold ban international, ltd.",1992.0,2
"kold ban international, ltd.",1994.0,1
"kold ban international, ltd.",1997.0,1
"kold ban international, ltd.",2001.0,1
"kold ban international, ltd.",2004.0,4
"kold ban international, ltd.",2005.0,3
"kold-ban international, ltd.",2012.0,2
koltec b.v.,1991.0,1
koltec b.v.,1999.0,4
koltermann; jadwiga,1970.0,1
komatsu dresser company,1991.0,2
komatsu ltd.,1994.0,10
komatsu ltd.,1995.0,35
komatsu ltd.,1996.0,9
komatsu ltd.,1997.0,6
komatsu ltd.,1998.0,17
komatsu ltd.,1999.0,10
komatsu ltd.,2000.0,36
komatsu ltd.,2001.0,10
komatsu ltd.,2002.0,32
komatsu ltd.,2003.0,87
komatsu ltd.,2004.0,32
komatsu ltd.,2005.0,23
komatsu ltd.,2006.0,16
komatsu ltd.,2007.0,10
komatsu ltd.,2008.0,11
komatsu ltd.,2009.0,7
komatsu ltd.,2010.0,4
komatsu ltd.,2011.0,22
komatsu ltd.,2012.0,19
komatsu ltd.,2013.0,1
"komatsu manufacturing co., ltd.",1969.0,1
"komatsu utility co., ltd.",2007.0,3
komatsu utility europe s.p.a.,2001.0,1
komatsu zenoah co.,1982.0,2
komatsu zenoah co.,1983.0,15
komatsu zenoah co.,1985.0,4
komatsu zenoah co.,1986.0,6
komatsu zenoah co.,1987.0,6
komatsu zenoah co.,1993.0,1
komatsu zenoah co.,1997.0,7
komatsu zenoah co.,1998.0,9
komatsu zenoah co.,1999.0,12
komatsu zenoah co.,2000.0,8
komatsu zenoah co.,2003.0,8
komatsu zenoah co.,2004.0,1
komatsu zenoah co.,2005.0,12
"komatsu zenoah co.,",1998.0,1
komatsu zenoah company,1986.0,12
komatsu zenoah company,1987.0,8
komatsu zenoah company,1988.0,1
komatsu zenoah company,1989.0,2
komatsu zenoah company,1990.0,1
komatsu zenoah kabushiki kaisha,1988.0,14
komatsu zenoah kabushiki kaisha,1991.0,9
"komatsu zenoah, co.",2000.0,6
"komatsu, ltd.",1998.0,18
"komatsu, ltd.",2006.0,13
kombinat veb keramische werke hermsdorf,1986.0,6
kommanditbolaget united stirling (sweden) ab & co.,1978.0,6
kommanditbolaget united stirling ab & co.,1979.0,1
"konica minolta business technologies, inc.",2011.0,4
koninklijke philips n.v.,2009.0,1
kontec gmbh,2000.0,1
koo; ja kwan,1994.0,1
koo; ja kwan,1996.0,1
"koppers company, inc.",1977.0,2
kordel antriebstechnik gmbh,2007.0,2
"korea environment technology co., ltd.",2005.0,4
korea fuel-tech corporation,2003.0,3
korea fuel-tech corporation,2007.0,8
korea institute of machinery & metals,1995.0,9
korea institute of machinery and materials,2001.0,6
korea institute of petroleum quality,2006.0,2
korea institute of science and technology,1991.0,8
korona group ltd.,2011.0,3
"koronis parts, inc.",1989.0,4
"koronis parts, inc.",1990.0,3
"korusan denki co., ltd.",1973.0,1
kossel; h. k.,1979.0,4
kostal of america,1981.0,4
"kovacs research center, inc.",1983.0,60
"koyama co., ltd.",2009.0,20
koyo,1997.0,1
koyo bearings usa llc,2009.0,4
"koyo keiko co., ltd.",1989.0,4
"koyo seiko co., ltd",2002.0,7
"koyo seiko co., ltd.",1988.0,4
"koyo seiko co., ltd.",1989.0,2
"koyo seiko co., ltd.",1991.0,4
"koyo seiko co., ltd.",1994.0,8
"koyo seiko co., ltd.",1995.0,24
"koyo seiko co., ltd.",1996.0,4
"koyo seiko co., ltd.",1998.0,6
"koyo seiko co., ltd.",2000.0,8
"koyo seiko co., ltd.",2001.0,4
"koyo seiko co., ltd.",2002.0,1
"koyo seiko co., ltd.",2003.0,5
"koyo seiko co., ltd.",2004.0,3
"koyo seiko co., ltd.",2005.0,3
koyo seiko kabushiki kaisha,1977.0,2
koyo seiko kabushiki kaisha,1982.0,8
koyo seiko kabushiki kaisha,1985.0,8
kpit cummins infosystems ltd,2010.0,1
"kpit cummins infosystems, ltd.",2010.0,3
kraft; thomas,1982.0,6
krakenes; ivar rivenaes,1971.0,3
"kramer jewelers, inc. #2",2002.0,1
kramer; donna,1971.0,1
krauser kfz-zubehor vertriebs-gmbh,1982.0,2
krauss-maffei wegmann gmbh & co. kg,2006.0,2
krebs; thomas,2000.0,2
kress corporation,1973.0,3
krommes; gerd,1975.0,4
kronogard; sven-olof,1981.0,6
"krubur, inc.",1978.0,3
kruger ventures pty ltd,2002.0,4
krun corporation,1972.0,4
kruse technology partnership,1996.0,2
kruse technology partnership,2000.0,2
ks aluminium-technologie aktiengesellschaft,1995.0,5
ks aluminium-technology ag,2000.0,2
ks kolbenschmidt gmbh,1999.0,8
ks kolbenschmidt gmbh,2008.0,3
ks kolbenschmidt gmbh,2009.0,6
ksr industrial corporation,2005.0,1
ktm sportmotorcycle ag,2001.0,2
ktm sportmotorcycle ag,2008.0,2
"ktm sportmotorcycle, ag",2008.0,1
ktu friedrichshafen gmbh,2006.0,18
kubato ltd.,1987.0,7
kubota corporation,1990.0,35
kubota corporation,1991.0,24
kubota corporation,1992.0,10
kubota corporation,1993.0,18
kubota corporation,1994.0,4
kubota corporation,1996.0,35
kubota corporation,1997.0,19
kubota corporation,1998.0,10
kubota corporation,1999.0,16
kubota corporation,2000.0,13
kubota corporation,2001.0,14
kubota corporation,2002.0,35
kubota corporation,2003.0,36
kubota corporation,2004.0,18
kubota corporation,2005.0,15
kubota corporation,2006.0,78
kubota corporation,2007.0,66
kubota corporation,2008.0,12
kubota corporation,2009.0,27
kubota corporation,2010.0,82
kubota corporation,2012.0,16
kubota limited,1981.0,3
kubota limited,1985.0,21
kubota limited,1986.0,15
kubota limited,1987.0,26
kubota limited,1989.0,12
kubota ltd.,1979.0,4
kubota ltd.,1982.0,11
kubota ltd.,1984.0,3
kubota ltd.,1985.0,15
kubota ltd.,1986.0,35
kubota ltd.,1987.0,10
kubota ltd.,1988.0,40
kubota ltd.,1989.0,3
kubota ltd.,1990.0,7
"kubota, ltd.",1976.0,18
"kubota, ltd.",1977.0,34
"kubota, ltd.",1978.0,12
"kubota, ltd.",1980.0,2
"kubota, ltd.",1982.0,6
"kubota, ltd.",1983.0,20
"kubota, ltd.",1987.0,6
kugelfischer georg schafer & co.,1969.0,6
kugelfischer georg schafer & co.,1972.0,6
"kuhn-johnson design group, inc.",1994.0,4
kuhn; peter,1989.0,2
kumagai; nobuyuki,1998.0,2
kunik; i. jordan,1973.0,16
kuo; chun-yu,2005.0,3
"kuraray chemical co., ltd.",2002.0,10
kureha kagaku kogyo kabushiki kaisha,1980.0,4
"kuryakyn holdings, inc.",1992.0,3
"kurz - kasch, inc.",2007.0,6
kuwait university,2012.0,3
"kuzwe, llc",2007.0,4
"kuzwe, llc",2010.0,4
"kuzwe, llc",2012.0,4
kvaerner asa,1996.0,2
kwang yang motor co. ltd.,2004.0,3
"kwang yang motor co., ltd.",2003.0,4
"kwang yang motor co., ltd.",2004.0,5
"kwang yang motor co., ltd.",2005.0,12
"kwang yang motor co., ltd.",2006.0,9
"kwang yang motor co., ltd.",2007.0,4
"kwang yang motor co., ltd.",2008.0,8
"kwang yang motor co., ltd.",2011.0,1
"kwang yang motor co., ltd.",2012.0,4
kwik products international corp.,1986.0,2
kyberna gmbh,1976.0,2
kydd; paul h.,2009.0,2
"kynetik marketing, inc.",1990.0,2
kyocera corp.,1983.0,24
kyocera corporation,1986.0,7
kyocera corporation,1994.0,7
kyocera corporation,2000.0,3
kyocera corporation,2008.0,4
kyocera corporation,2009.0,3
kyocera corporation,2010.0,4
"kyocera international, inc.",1981.0,2
"kyodo kisen kaisha, ltd",1983.0,2
"kyodo rubber industries co., ltd.",2004.0,1
"kyodo rubber industries co., ltd.",2005.0,4
kyosan denki co. ltd.,2000.0,2
kyosan denki co. ltd.,2002.0,6
"kyosan denki co., ltd",1997.0,1
"kyosan denki co., ltd.",1993.0,1
"kyosan denki co., ltd.",1994.0,1
"kyosan denki co., ltd.",1995.0,3
"kyosan denki co., ltd.",1996.0,11
"kyosan denki co., ltd.",2000.0,6
"kyosan denki co., ltd.",2002.0,2
"kyosan denki co., ltd.",2004.0,9
"kyosan denki co., ltd.",2005.0,6
"kyosan denki co., ltd.",2006.0,12
"kyosan denki co., ltd.",2009.0,3
"kyosan denki co., ltd.",2011.0,15
"kyosan denki co., ltd.",2012.0,10
kyosan denki kabushiki kaisha,1989.0,2
kyosan denki kabushiki kaisha,1990.0,6
kyosan denki kabushiki kaisha,1992.0,4
"kyosandenki co., ltd.",1969.0,3
"kyosandenki co., ltd.",2002.0,3
kyosho corporation,2004.0,1
"kyoto ceramic co., ltd.",1981.0,4
"kyoto ceramic co., ltd.",1984.0,3
kyoto ceramic kabushiki kaisha,1981.0,3
"kyoto denkiki co., ltd.",2007.0,6
kysor industrial corporation,1969.0,3
kysor industrial corporation,1982.0,6
kysor industrial corporation,1984.0,6
kysor industrial corporation,1986.0,2
kyungsung university industry cooperation foundation,2011.0,4
l'air liquide societe anonyme a directoire et conseil de surveillance pour l'etude et l'exploitation des procedes georges claude,2001.0,2
l'air liquide societe anonyme a directoire et conseil de surveillance pour l'etude et l'exploitation des procedes georges claude,2002.0,1
l'air liquide societe anonyme a directore et conseil de surveillance pour l'etude et l'exploitation des procedes georges claude,1998.0,4
l'electricfil industrie,2000.0,4
l'orange gmbh,1985.0,2
l'orange gmbh,1999.0,6
l'orange gmbh,2001.0,4
l'orange gmbh,2002.0,3
l'orange gmbh,2008.0,12
l. e. jones company,1999.0,8
l. e. jones company,2008.0,2
l. e. jones company,2010.0,2
l. e. jones company,2012.0,2
l.e. jones company,2008.0,4
la-z-boy incorporated,1996.0,2
labavia - s.g.e.,1982.0,6
labavia-s.g.e.,1975.0,1
"labelle-suomela, inc.",1999.0,1
"labelle-suomela, inc.",2002.0,1
labinal,1989.0,2
labken inc.,1996.0,2
"labken limited partners, inc.",1999.0,1
"labken, inc.",1995.0,2
"labken, inc.",1998.0,1
